tweetId,author,keyword,tweetCreated_at,userId,screen_name,tweetType,city,text
750286836606464000,746220798126362624,grexit,2016-07-05 11:14:56,29376227,mdhirst95,r,Paris,b'RT @HassanRiz_: Taking bets on which will follow #BrexitGrexitDepartugalItaleaveCzechoutOustriaFinishSlovakoutLaterviaByegium'
752485842271297536,752485842271297536,terrorist,2016-07-11 12:52:59,37439133,mihaidusmanu,o,Paris,b"#PrayForFrance (#1 trending right now) scared me a little. I thought there was another terrorist attack but it's about #EURO2016 #Trolls"
752474612588507136,752474612588507136,terrorist,2016-07-11 12:08:22,4229157745,shouldbenow,o,Paris,b"@WakeUpMFers A phrase you can't disagree with becomes a terrorist group name that's clever. It's going way too fast. This is scary"
752414993447026688,752414993447026688,terrorist,2016-07-11 08:11:28,551264762,patolacci,o,Paris,b'@stefaniafoddis1 @tata_Assia futur terrorist'
752295357074247680,752295357074247680,terrorist,2016-07-11 00:16:04,198393228,Orthodoxe,o,Paris,b'@Ella_Boo_Bella Yes because the Pentagon parachute weapons to Syria that finishing ALL falling into terrorist hands and sometimes ISIS'
752270424139042817,752260109460471808,terrorist,2016-07-10 22:37:00,2157682089,DelphineHey,r,Paris,b"RT @deleteitugly: So we had a terrorist attack a few months ago and we can't even win? Y'all are heartless. I bet y'all are supporting ISIS\xe2\x80\xa6"
752260593118314496,752260109460471808,terrorist,2016-07-10 21:57:56,1541155800,_WeirdosFTW,r,Paris,b"RT @deleteitugly: So we had a terrorist attack a few months ago and we can't even win? Y'all are heartless. I bet y'all are supporting ISIS\xe2\x80\xa6"
752260399609896960,752260109460471808,terrorist,2016-07-10 21:57:10,785032668,ultpurposes,r,Paris,b"RT @deleteitugly: So we had a terrorist attack a few months ago and we can't even win? Y'all are heartless. I bet y'all are supporting ISIS\xe2\x80\xa6"
752260109460471808,752260109460471808,terrorist,2016-07-10 21:56:01,3304177001,deleteitugly,o,Paris,b"So we had a terrorist attack a few months ago and we can't even win? Y'all are heartless. I bet y'all are supporting ISIS. #FRAPOR"
752232600002060288,752232600002060288,terrorist,2016-07-10 20:06:42,468853401,RmiPr,o,Paris,b'@FrankTheTankGG @NMSLaNoire @FrenchyE19 and np Real will win 50 million for ronaldo leg I am sure they organised that terrorist attackon CR7'
752163929791557633,752163929791557633,terrorist,2016-07-10 15:33:50,716190442950377472,natts258,o,Paris,b'Emirates Warn Against Traditional Clothing Abroad After Man Is Mistaken for Terrorist in Ohio https://t.co/Ek65ak86Eb'
