userId,followers
4262824098,731090316233564160
4262824098,731130233558990848
4262824098,730715758670401536
4262824098,708987837257940992
4262824098,730747781980119040
4262824098,2539150813
4262824098,730751880654004225
4262824098,731079332156727296
4262824098,731078700817489922
4262824098,731077760286756864
4262824098,731077184043945984
4262824098,731076366683144192
4262824098,731075340332728320
4262824098,727915897956892672
4262824098,725443018380087296
4262824098,730714606612545540
4262824098,731077986946973696
4262824098,3129018858
4262824098,723520713303322624
4262824098,730723457558679552
4262824098,730722480726282241
4262824098,730717688029270016
4262824098,3179063035
4262824098,3178954446
4262824098,3179030353
4262824098,728175935095111680
4262824098,723491995717509121
4262824098,723490249175756800
4262824098,723489675415937025
4262824098,723489233596358656
4262824098,723488619462164480
4262824098,730806229728034816
4262824098,2823721063
4262824098,2823715099
4262824098,720248055417561088
4262824098,3746750834
4262824098,4742680400
4262824098,730743264014270464
4262824098,730727325994647552
4262824098,727384235087155200
4262824098,727381104974528512
4262824098,4068989839
4262824098,721767936382226432
4262824098,721767128395681792
4262824098,721765981404536832
4262824098,721764796056477696
4262824098,721763474892689408
4262824098,721760873153323008
4262824098,4069255520
4262824098,4069087872
4262824098,4069123693
4262824098,3148117867
4262824098,3136560744
4262824098,3136632181
4262824098,3136583930
4262824098,3135424140
4262824098,3135698131
4262824098,4713781279
4262824098,730689031168630784
4262824098,712900437683216385
4262824098,722107011660316673
4262824098,2823666956
4262824098,4233731952
4262824098,726331821642780672
4262824098,726331202102132737
4262824098,728221469465976833
4262824098,726315856028798978
4262824098,722664598785167360
4262824098,722660769951780864
4262824098,722660160204902400
4262824098,722659404911415301
4262824098,726332273654558720
4262824098,722657970908176384
4262824098,4621849212
4262824098,4630074372
4262824098,729299284793823232
4262824098,708362762708082688
4262824098,729297567029170176
4262824098,713432205679206400
4262824098,728136584529248256
4262824098,713430997665128448
4262824098,728128588566831104
4262824098,728135460178956288
4262824098,713431641922740224
4262824098,713388670498123776
4262824098,713429777114267648
4262824098,728128205433905154
4262824098,728137185040289792
4262824098,713430587541819392
4262824098,713392727556169734
4262824098,728134906371440640
4262824098,713386659291607040
4262824098,713391595924525057
4262824098,728137995715411968
4262824098,728131635397296128
4262824098,728132891104841730
4262824098,713389276730253313
4262824098,728132357681635328
4262824098,730745147189690368
4262824098,730717798117183488
4262824098,730687587401109505
4262824098,730687110479372288
4262824098,728496801930608640
4262824098,727835137602248704
4262824098,730716013637967872
4262824098,730722627220688896
4262824098,723488101440454656
4262824098,730714194593513472
4262824098,730722337704706048
4262824098,730721975069380610
4262824098,4112274192
4262824098,725159339044966400
4262824098,4667096054
4262824098,730745634903326720
4262824098,3309515965
4262824098,723486152326422532
4262824098,3178973736
4262824098,728236766759526400
4262824098,730721282078072832
4262824098,2489751691
4262824098,2792060731
4262824098,723491191669444612
4262824098,2489623434
4262824098,728639616887070721
4262824098,730745963061501952
4262824098,730745613864697856
4262824098,730748867235307522
4262824098,4320376338
4262824098,730745686270967808
4262824098,730712625764425728
4262824098,730745138075435008
4262824098,4807414237
4262824098,722257361704865792
4262824098,722256582097014785
4262824098,722255942364975104
4262824098,722254923509792772
4262824098,722253309478711296
4262824098,722108301396148224
4262824098,722105775603060736
4262824098,705942441145159680
4262824098,705940326398046208
4262824098,705940906713591808
4262824098,3120515432
4262824098,4902619441
4262824098,4469208574
4262824098,4599870871
4262824098,4808171179
4262824098,701277814029352960
4262824098,2451547250
4262824098,3179244026
4262824098,3180477337
4262824098,4317453557
4262824098,3115180640
4262824098,3180399151
4262824098,3180418926
4262824098,3180525643
4262824098,3180400524
4262824098,722683638010261506
4262824098,722685054028279808
4262824098,3179232512
4262824098,3180414108
4262824098,4317593536
4262824098,4317704956
4262824098,4317642465
4262824098,4317810562
4262824098,4317845669
4262824098,4317923423
4262824098,3179272711
4262824098,3118541128
4262824098,722677198973509636
4262824098,728237409977049088
4262824098,726301771316883456
4262824098,728235834764222464
4262824098,726300564342996992
4262824098,2480308255
4262824098,2480205578
4262824098,706005244304429056
4262824098,2480119178
4262824098,2476062856
4262824098,726299281179611136
4262824098,729312544540631042
4262824098,1957847444
4262824098,725547297816207360
4262824098,3370249219
4262824098,2393954204
4262824098,3307644553
4262824098,705227342
4262824098,722798804202729472
4262824098,722715593191895040
4262824098,722647689578553344
4262824098,717991971172720640
4262824098,703644287951630338
4262824098,715785094833782784
4262824098,4723820472
4262824098,711948366633050112
4262824098,703396850372444161
4262824098,706958868421672960
4262824098,3020804252
4262824098,2886180235
4262824098,2915384906
4262824098,4844799013
4262824098,4661045053
4262824098,701721215983972352
4262824098,700987430589960192
4262824098,700863332778049539
4262824098,3305267959
4262824098,4572604954
4262824098,3448050254
4262824098,3213436375
4262824098,2751371378
4262824098,4805323652
4262824098,1667938410
4262824098,4793713088
4262824098,4778340096
4262824098,4178303183
4262824098,4640271269
4262824098,2175992874
4262824098,2821759544
4262824098,4202525232
4262824098,4617913104
4262824098,4576039093
4262824098,2471789840
4262824098,4099960753
4262824098,3869814858
4262824098,3253297717
4262824098,4384756272
4262824098,4180065134
4262824098,4245220227
4262824098,2898477852
4262824098,410442778
4262824098,621025289
4262824098,4208859771
4262824098,4200841277
4262824098,2719078476
4262824098,4213830803
707298334625697801,719673826984988672
707298334625697801,2878533622
4839025367,2707476480
4839025367,112636850
4839025367,284446017
4839025367,751768408631472132
4839025367,746724209850671105
4839025367,750812541253722112
4839025367,1437740378
4839025367,3605796205
4839025367,736649953901187073
4839025367,748277994070867969
4839025367,745658549502631936
4839025367,3303178825
4839025367,3861443054
4839025367,735778330473988096
4839025367,537112625
4839025367,742676662597353473
4839025367,4113688755
4839025367,3194495136
4839025367,3134554423
4839025367,552604250
4839025367,2537814409
4839025367,740062966377271296
4839025367,737247342743670784
4839025367,737148523804758016
4839025367,2316004922
4839025367,723769038334251009
4839025367,724883911134826496
4839025367,728973720363147264
4839025367,707104733710966784
4839025367,731145040572088322
4839025367,732286814124408832
4839025367,731196368308588544
4839025367,2575166047
4839025367,329906430
4839025367,4334547744
4839025367,731699621899194368
4839025367,730181177341030400
4839025367,728847733314949120
4839025367,4927823357
4839025367,713203456580984833
4839025367,3011161814
4839025367,3309356748
4839025367,725353920357347329
4839025367,725703679345569792
4839025367,724562236497354752
4839025367,4348233022
4839025367,716607110914711552
4839025367,715940134697508866
4839025367,705109306350428160
4839025367,705303346966618112
4839025367,708273658876334080
4839025367,2855849366
4839025367,4888892404
4839025367,709084791392616448
4839025367,708967936602546177
4839025367,1099178342
4839025367,4856636494
4839025367,3541658653
4839025367,704147609070530560
4839025367,4117082291
4839025367,3671055498
4839025367,4583118261
4839025367,703849177172676609
4839025367,57873387
4839025367,930049525
4839025367,2430730327
4839025367,2430294991
4839025367,4837864955
4839025367,4884978795
4839025367,3048983352
4839025367,4818181679
4839025367,4786069001
4839025367,4818162377
4839025367,4818151283
4839025367,3463067713
4839025367,4835889628
4839025367,4795326796
4839025367,3427479732
4839025367,3904675195
4839025367,4838973359
4839025367,4786023856
4839025367,4818073425
4839025367,4785978808
4839025367,4786035929
4839025367,3956837433
4839025367,3427606572
4839025367,4818107471
4839025367,3437989519
4839025367,4795438277
4839025367,2610027806
740420802861015041,4844918966
740420802861015041,752705020366295042
740420802861015041,737220139209232384
740420802861015041,739203184896311296
740420802861015041,3133610594
740420802861015041,744373095331434496
740420802861015041,752478494014124032
740420802861015041,738454758571147264
740420802861015041,712893650003320833
740420802861015041,2677257811
740420802861015041,752408064293113857
740420802861015041,4252851133
740420802861015041,714684558835318785
740420802861015041,752348778422603777
740420802861015041,3253337828
740420802861015041,752317612474789888
740420802861015041,752304215146455040
740420802861015041,752310684680003584
740420802861015041,740840253297164288
740420802861015041,748911433933619200
740420802861015041,752282724434481153
740420802861015041,752223750402244608
740420802861015041,749697189421674496
740420802861015041,752188829507784705
740420802861015041,3397832391
740420802861015041,711027230596407297
740420802861015041,752048761258467328
740420802861015041,727630099575648257
740420802861015041,752047227074408448
740420802861015041,752042631278895104
740420802861015041,752019486807515136
740420802861015041,747547396280713217
740420802861015041,735235763315445761
740420802861015041,745693412062486528
740420802861015041,727993600181608448
740420802861015041,751923235101421568
740420802861015041,751917383372136448
740420802861015041,743375272540397569
740420802861015041,751856934026747904
740420802861015041,2321290992
740420802861015041,751863278586826752
740420802861015041,721528642925240320
740420802861015041,2593091372
740420802861015041,4343241016
740420802861015041,2917841407
740420802861015041,751707999803088896
740420802861015041,729995502658297857
740420802861015041,751636593199374337
740420802861015041,751638706650378240
740420802861015041,751687348669321217
740420802861015041,751679055628365824
740420802861015041,751681783066947584
740420802861015041,4841753451
740420802861015041,751676471236636672
740420802861015041,751658716466864128
740420802861015041,741511429287596032
740420802861015041,749651914619367424
740420802861015041,748843652970012672
740420802861015041,751607350444732417
740420802861015041,720194094333448192
740420802861015041,751525506068189184
740420802861015041,731438045153624064
740420802861015041,742474726602334209
740420802861015041,751498503529136128
740420802861015041,751182129422368770
740420802861015041,737220714474786817
740420802861015041,751424999462825984
740420802861015041,751428851373342720
740420802861015041,713608801392275456
740420802861015041,751359616328540161
740420802861015041,751370318212632576
740420802861015041,751368998554599424
740420802861015041,751246619866124288
740420802861015041,751215913798479872
740420802861015041,3326906446
740420802861015041,748498233589116928
740420802861015041,737898092012392448
740420802861015041,751255775440310272
740420802861015041,751253077663948801
740420802861015041,751251720856965120
740420802861015041,3414431555
740420802861015041,3271364234
740420802861015041,4833711607
740420802861015041,746814424917250048
740420802861015041,720047850428710912
740420802861015041,3092718360
740420802861015041,751181824601133056
740420802861015041,751067933909086208
740420802861015041,3004998686
740420802861015041,729680632511533056
740420802861015041,751023380141314048
740420802861015041,751133657755037696
740420802861015041,751208037973712896
740420802861015041,751189655031197696
740420802861015041,724800260267077632
740420802861015041,751176382101778432
740420802861015041,704962795385675776
740420802861015041,748663037960327168
740420802861015041,751108003147968513
740420802861015041,751196351216685057
740420802861015041,731298259130417152
740420802861015041,751137513293701120
740420802861015041,749393013990916096
740420802861015041,748518026421501952
740420802861015041,751174183103504384
740420802861015041,751172104456794112
740420802861015041,751158671107694593
740420802861015041,2728717954
740420802861015041,738922166415167488
740420802861015041,750895529131925506
740420802861015041,749402179488718848
740420802861015041,751178572950216704
740420802861015041,736686302045802496
740420802861015041,4061239573
740420802861015041,4690428625
740420802861015041,751183096104574976
740420802861015041,4717313714
740420802861015041,746032685181771776
740420802861015041,740186776564682752
740420802861015041,733902128205291521
2937750926,205069875
2937750926,2491625502
2937750926,4720534820
2937750926,1259506039
2937750926,35810766
2937750926,200538184
2937750926,2968304016
2937750926,302744811
2937750926,3007534040
2937750926,734719423592968192
2937750926,123993923
2937750926,708040380873187329
2937750926,4491528374
2937750926,743248576336240640
2937750926,54336815
2937750926,360180000
2937750926,3303467848
2937750926,4285585096
2937750926,4293966675
2937750926,848559972
2937750926,2637944947
2937750926,2847643809
2937750926,195494052
2937750926,718130649165656066
2937750926,2329759609
2937750926,720879348
2937750926,743231559151476736
2937750926,276023215
2937750926,2553850225
2937750926,2257874996
2937750926,611381651
2937750926,2429481427
2937750926,3044905327
2937750926,1702554853
2937750926,734829329775878144
2937750926,722509899385741313
2937750926,289411293
2937750926,733012743989551105
2937750926,730889865034862594
2937750926,3954912553
2937750926,21887449
2937750926,711590108772716544
2937750926,2616642092
2937750926,724585283652587521
2937750926,560643402
2937750926,68082652
2937750926,1031584123
2937750926,282902136
2937750926,2283942150
2937750926,514074455
2937750926,709550621406339074
2937750926,1043738444
2937750926,702905353449709568
2937750926,1671396127
2937750926,4722432132
2937750926,4596152292
2937750926,3317114821
2937750926,4249219332
2937750926,3506699539
2937750926,3995674392
2937750926,487003264
2937750926,186331424
2937750926,2807858331
2937750926,460810074
2937750926,4426905194
2937750926,985541316
2937750926,251646869
2937750926,255401513
2937750926,2735072517
2937750926,2903586826
2937750926,606737400
2937750926,27121726
2937750926,2398119129
2937750926,990972343
2937750926,270888780
2937750926,3986367138
2937750926,4004310496
2937750926,1184754408
2937750926,278098811
2937750926,3866837659
2937750926,3238344218
2937750926,2290648075
2937750926,3790401433
2937750926,3700415172
2937750926,42070937
2937750926,2932195373
2937750926,3588360744
2937750926,1281597938
2937750926,3116288496
2937750926,91860771
2937750926,3319380048
2937750926,2581911891
2937750926,2222815152
2937750926,3331792693
2937750926,3184711711
2937750926,2243902646
2937750926,106326797
2937750926,3297807416
2937750926,176689450
2937750926,100459639
2937750926,3266842724
2937750926,1250809634
2937750926,3160114224
2937750926,3255173210
2937750926,2298831126
2937750926,3248196698
2937750926,33923443
2937750926,112349376
2937750926,3299903543
2937750926,2729116581
2937750926,3196664988
2937750926,1166108222
2937750926,3238180995
2937750926,3172372519
2937750926,577347071
2937750926,2479351807
2937750926,350756567
2937750926,2736682758
2937750926,107685409
2937750926,146636248
2937750926,2528376145
2937750926,1096861530
2937750926,3004900066
2937750926,3036270090
2937750926,2171394373
2937750926,3020550536
2937750926,326416297
2937750926,2886705479
2937750926,3015925728
2937750926,3025423246
2937750926,1081940629
2937750926,635044935
2937750926,1478856883
2937750926,2291937181
2937750926,2536566208
2937750926,2990829917
2937750926,949062824
2937750926,590277854
2937750926,2989126925
2937750926,2279416326
2937750926,2594083627
2937750926,2728583006
2937750926,1689267644
2937750926,2686812542
2937750926,1301617274
2937750926,2687012694
2937750926,1308437082
2937750926,160020213
2937750926,170090657
2937750926,2237117551
2937750926,973193142
2937750926,1432957410
2937750926,2965166325
2937750926,2879292957
2937750926,2960416567
2937750926,2384460769
2937750926,2326096777
2937750926,1164853854
2937750926,105560349
2937750926,25488627
2937750926,120270510
2937750926,2247927782
2937750926,109962153
2937750926,120556184
2937750926,2955797580
2937750926,1414269444
2937750926,255831523
2937750926,2265700009
2937750926,62115052
2937750926,317306629
2937750926,977227868
2937750926,163286414
2937750926,1654842276
2937750926,352918159
2937750926,91836598
2937750926,983966876
2937750926,153949629
2937750926,253180590
2937750926,2283210738
2937750926,1113443628
2937750926,236629430
2937750926,2277102571
2937750926,152317328
2937750926,2568339451
2937750926,519637536
2937750926,2854168065
2937750926,2733505020
2937750926,940169557
2937750926,1265058702
2937750926,2787368160
2937750926,2331179850
2937750926,2357345780
2937750926,1556807540
2937750926,2891716905
2937750926,2887616214
2937750926,2311556930
2937750926,2229315211
2937750926,1411939201
2937750926,1861908060
2937750926,181089273
2937750926,162673218
2937750926,261476410
2937750926,453395940
2937750926,516254217
2937750926,1591608440
2937750926,212785908
2937750926,429489242
2937750926,2437178994
2937750926,1458817993
2937750926,247572872
2937750926,158813457
2937750926,579532592
2937750926,230639782
2937750926,1492108340
2937750926,158591674
2937750926,98295523
2937750926,1097151620
752037813558743040,2192706073
752037813558743040,752362084818522112
3956837433,730397390029651968
3956837433,752197528511246340
3956837433,752778735326232576
3956837433,708571989674475520
3956837433,737960539121430528
3956837433,750541213300817920
3956837433,771312554
3956837433,751694679842951168
3956837433,2950495608
3956837433,830698495
3956837433,610429257
3956837433,4760894663
3956837433,2971434390
3956837433,3293354527
3956837433,752098820499116032
3956837433,746250558584004608
3956837433,900139410
3956837433,752229912531066880
3956837433,745810091425808385
3956837433,752131880162582529
3956837433,727896243788234752
3956837433,2912105778
3956837433,729725353367724032
3956837433,751845595967524864
3956837433,696695779218554880
3956837433,745312868376031235
3956837433,4869005139
3956837433,2210157109
3956837433,784168488
3956837433,2707476480
3956837433,1057995668
3956837433,731442908746940416
3956837433,735164769808719872
3956837433,745799834121211904
3956837433,714159510059945984
3956837433,3254015593
3956837433,414506857
3956837433,2937226916
3956837433,750582117218779136
3956837433,746656402194706432
3956837433,4334560520
3956837433,744470367935283200
3956837433,2936748554
3956837433,725226144212090880
3956837433,752337110015901697
3956837433,726118125180215296
3956837433,2975426261
3956837433,751775638223196160
3956837433,752245949657935872
3956837433,624702864
3956837433,751998651510222848
3956837433,752165329363763200
3956837433,112636850
3956837433,423516145
3956837433,284446017
3956837433,750003653109379072
3956837433,732668484094722048
3956837433,2291561532
3956837433,730350690023911424
3956837433,752023900020731908
3956837433,1933042237
3956837433,751874260357046272
3956837433,751864993776295936
3956837433,400644285
3956837433,747365059454734336
3956837433,2783930408
3956837433,3238928928
3956837433,751772436862005248
3956837433,751775234815041537
3956837433,748142679960227841
3956837433,751768408631472132
3956837433,2645200938
3956837433,695095334062546944
3956837433,3436392558
3956837433,3007157486
3956837433,742900344007610368
3956837433,4868802064
3956837433,2291237203
3956837433,2911019156
3956837433,416966547
3956837433,1103844883
3956837433,2951864027
3956837433,742649635685175296
3956837433,961798645
3956837433,2814629005
3956837433,713053713275990017
3956837433,750812541253722112
3956837433,750938061471617025
3956837433,3279237746
3956837433,730439777858768896
3956837433,739181920983076864
3956837433,750189340496654336
3956837433,4224598875
3956837433,750646369061404672
3956837433,2646986996
3956837433,4192832890
3956837433,1581847476
3956837433,3169860765
3956837433,2993360190
3956837433,142023509
3956837433,2811418993
3956837433,750325453349531648
3956837433,742528250400890880
3956837433,744455136609734656
3956837433,3200785384
3956837433,169056130
3956837433,764333214
3956837433,750069080909090816
3956837433,734535445145636864
3956837433,2732462738
3956837433,4877955718
3956837433,1278222756
3956837433,731420567916646400
3956837433,2412552782
3956837433,195229800
3956837433,3605796205
3956837433,740123104312209408
3956837433,118701191
3956837433,473285651
3956837433,1409446370
3956837433,723548716020412416
3956837433,261872535
3956837433,3083623572
3956837433,2789093846
3956837433,744560979011338240
3956837433,732643419315654656
3956837433,4827035974
3956837433,749645985723346944
3956837433,3146768603
3956837433,747541812173225985
3956837433,3485593754
3956837433,737291327474434048
3956837433,607201987
3956837433,749484155625410560
3956837433,2463142362
3956837433,1194284150
3956837433,611074142
3956837433,3138476364
3956837433,1706398118
3956837433,1154033624
3956837433,702915571923468288
3956837433,739649281141952512
3956837433,749288751743004672
3956837433,748640419693617153
3956837433,793942484
3956837433,710721390186471424
3956837433,746458132243693568
3956837433,3878622238
3956837433,742238056737038337
3956837433,744526250392313856
3956837433,230733032
3956837433,733891491358085121
3956837433,113853813
3956837433,2612291550
3956837433,740336306568368129
3956837433,742723383423565824
3956837433,2994248420
3956837433,4624493368
3956837433,744279044183703552
3956837433,743778436372627457
3956837433,4841401581
3956837433,748607460722749440
3956837433,4753917855
3956837433,725541450621005824
3956837433,3150587516
3956837433,747918354300604416
3956837433,747852630869811200
3956837433,748477545444687873
3956837433,748475586696323073
3956837433,748473881887924225
3956837433,4524310485
3956837433,3001927399
3956837433,2778929382
3956837433,219800876
3956837433,746911674519662592
3956837433,3499880845
3956837433,748397232618086400
3956837433,3489147800
3956837433,4871698389
3956837433,747182562427146241
3956837433,4767663058
3956837433,719104478478233600
3956837433,4630833675
3956837433,2482645422
3956837433,206238489
3956837433,748071742321664000
3956837433,748085793457995777
3956837433,748047925255757824
3956837433,741937835079573504
3956837433,748027793720606721
3956837433,718739992617594880
3956837433,736061816510418945
3956837433,745580676657876992
3956837433,86239624
3956837433,746127421787770880
3956837433,3417252285
3956837433,2362223857
3956837433,726380252772093953
3956837433,715515917690650624
3956837433,3320998032
3956837433,2815318087
3956837433,746588119898677248
3956837433,745110229432426500
3956837433,747299142804766720
3956837433,2835182221
3956837433,747891582020493312
3956837433,745658549502631936
3956837433,747749521283756032
3956837433,1736533753
3956837433,192518114
3956837433,747673066818387969
3956837433,746560667763748864
3956837433,351406694
3956837433,1647458958
3956837433,746162972058226688
3956837433,256902600
3956837433,716673391709831169
3956837433,2554453490
3956837433,746916451378925568
3956837433,3466007956
3956837433,724257325897420800
3956837433,3229086013
3956837433,1376430325
3956837433,3435831192
3956837433,3197610601
3956837433,745283022614859777
3956837433,2173167453
3956837433,733963462427152384
3956837433,192133286
3956837433,2748734340
3956837433,711845003610427396
3956837433,747222670534598656
3956837433,2261196474
3956837433,714133968967307265
3956837433,743160630971080706
3956837433,1229437538
3956837433,745341437445824512
3956837433,3274331916
3956837433,747060978223878144
3956837433,2941836979
3956837433,745161336183623680
3956837433,188817530
3956837433,2895107791
3956837433,712703479777792001
3956837433,746868914613784576
3956837433,741905094967332864
3956837433,745388654437212160
3956837433,3267308467
3956837433,2202182152
3956837433,711181975403548673
3956837433,744219033197764608
3956837433,745534714702749697
3956837433,745586874429865984
3956837433,746637379486818304
3956837433,735699711613505536
3956837433,2796406100
3956837433,746594001525039104
3956837433,3107052906
3956837433,729065800905134084
3956837433,743371606517555200
3956837433,916457408
3956837433,744834493433909248
3956837433,751224829
3956837433,728261020767129603
3956837433,746558800031846400
3956837433,736226621623963649
3956837433,744351147507453953
3956837433,3127281707
3956837433,1493189527
3956837433,735538980159160320
3956837433,730696784901746689
3956837433,741066890764783617
3956837433,746190228826656769
3956837433,4641908195
3956837433,1157424763
3956837433,745823014172889088
3956837433,2898507367
3956837433,3287184330
3956837433,744399634022424576
3956837433,4880835705
3956837433,733432533292068865
3956837433,728638536598048768
3956837433,746280681014235136
3956837433,746280409806311424
3956837433,745406155187429376
3956837433,745652927705014272
3956837433,491584992
3956837433,744434787381829632
3956837433,217524512
3956837433,3665702896
3956837433,3280931317
3956837433,1943573888
3956837433,916875109
3956837433,3280579736
3956837433,735098893051039744
3956837433,746199204217794560
3956837433,728187936068542464
3956837433,746195347915964420
3956837433,719121789293441024
3956837433,917986202
3956837433,2933895636
3956837433,743291041852203008
3956837433,1605083328
3956837433,737147192675205120
3956837433,1348232118
3956837433,3861443054
3956837433,744252631082754048
3956837433,707083120105951232
3956837433,742777522912366593
3956837433,742106377867386880
3956837433,745668583095738368
3956837433,744752970118488064
3956837433,712025663247667200
3956837433,741850007024852993
3956837433,1876255752
3956837433,745916075586523137
3956837433,745468031791312900
3956837433,2368166350
3956837433,3878214856
3956837433,729058578410147840
3956837433,712786130752684032
3956837433,723092730616778752
3956837433,2251993736
3956837433,731362517289738240
3956837433,743254752172052480
3956837433,3008621722
3956837433,724716246722306051
3956837433,3314487853
3956837433,745442102394355712
3956837433,745457297774751744
3956837433,4167730455
3956837433,745549173211095043
3956837433,725322622708400128
3956837433,745522456501190657
3956837433,740611207971897344
3956837433,745328469060509697
3956837433,745285795452452864
3956837433,743016872950571008
3956837433,745528202525736961
3956837433,2850897122
3956837433,372717873
3956837433,741512882047844352
3956837433,35199972
3956837433,744667358640353280
3956837433,725031973513732096
3956837433,120424760
3956837433,4038628768
3956837433,3140022888
3956837433,741720811455844353
3956837433,729385782843191297
3956837433,745211206902890496
3956837433,743706392993796097
3956837433,2819475006
3956837433,2933926146
3956837433,739045593067065349
3956837433,731389815497850881
3956837433,742901825196658689
3956837433,709389433443893248
3956837433,742808553719746560
3956837433,744780371867238400
3956837433,744826685455994880
3956837433,744560786736029696
3956837433,3017474604
3956837433,744741641248968704
3956837433,716418479272886272
3956837433,4703711934
3956837433,732571454634516480
3956837433,744506662078320640
3956837433,744306929615388673
3956837433,720121329811374080
3956837433,744510235646304256
3956837433,744479895984685057
3956837433,744474770318725120
3956837433,744438904800030720
3956837433,4909467160
3956837433,2282301535
3956837433,4924744108
3956837433,740708346676817921
3956837433,706935177243660289
3956837433,710428492698095616
3956837433,2432568099
3956837433,854133078
3956837433,743822576024174593
3956837433,743094261017542657
3956837433,744123876112728064
3956837433,717350581027909632
3956837433,741979247137435648
3956837433,3956059582
3956837433,719058470645927937
3956837433,736897778991943680
3956837433,727902697039474689
3956837433,4782427938
3956837433,4841142520
3956837433,742907762544390144
3956837433,3615775573
3956837433,738053377997803520
3956837433,743883543919599616
3956837433,743346330509049856
3956837433,742257198324158466
3956837433,1870741117
3956837433,743571013179445248
3956837433,735603390265298944
3956837433,1267246477
3956837433,418435993
3956837433,743303435122966528
3956837433,743694162415878146
3956837433,740402387018473472
3956837433,743334448083525632
3956837433,735139212010348544
3956837433,4037455348
3956837433,3163858332
3956837433,2438135163
3956837433,2292327974
3956837433,2317329238
3956837433,151597369
3956837433,2857725078
3956837433,743460204587663361
3956837433,743469430320017408
3956837433,743468976165036033
3956837433,729240919971631108
3956837433,1730094488
3956837433,4716229060
3956837433,1930871528
3956837433,734831003676606464
3956837433,742080202466045952
3956837433,742609405653442560
3956837433,743056387979280384
3956837433,4701702632
3956837433,915333894
3956837433,221108898
3956837433,743097747390222337
3956837433,2729803466
3956837433,4046025263
3956837433,706387079966695425
3956837433,3547939572
3956837433,742897710886445056
3956837433,2421532218
3956837433,4188664936
3956837433,742676662597353473
3956837433,742649113490165760
3956837433,741948959812378624
